Author_ID	FName	Minit	LName
6230	Iain	NULL	Finlay
6231	B.	NULL	Wilson
6232	Ashland	NULL	Price
6233	Rosemary	NULL	Edghill
6234	Emma	NULL	Blair
6235	Matthew	NULL	Kneale
6236	Marian	NULL	Thurm
6237	Ken	NULL	Follett
6238	John	NULL	Peterman
6239	Cynthia	NULL	Borris
6240	Martin	W	Benson
6241	Ole	R	Scarry
6242	Sandra	B	Boynton
6243	Dr.	NULL	Seuss
6244	Sandra	NULL	Boynton
6245	Eric	NULL	Carle
6246	P.D.	NULL	Eastman
6247	P.D.	NULL	Eastman
6248	H.	A	Rey
6249	David	NULL	Icke
6250	Diane	NULL	Carey
6251	William	S	Gibson
6252	N.	K	Oliver
6253	Michael	J	Stern
6254	Michael	J	Friedman
6255	Marion	Z	Bradley
6256	Norton	NULL	Juster
6257	Marge	NULL	Piercy
6258	Craig	NULL	Nova
6259	Henry	J	Fanu
6260	Ulrich	NULL	Holbein
6261	Mark	C	Hermstein
6262	Edith	NULL	Nesbit
6263	Gemma	NULL	Alexander
6264	Patricia	NULL	Lewin
6265	Joseph	NULL	Finder
6266	Nora	NULL	Roberts
6267	James	NULL	Patterson
6268	Margot	NULL	Dalton
6269	Marti	NULL	Leimbach
6270	Romain	G	Ajar)
6271	Molly	I	Dubose
6272	Donald	J	Enik
6273	Valerie	T	Backes
6274	Sushil	J	Subrahmanian
6275	Steve	C	Rosebush
6276	Donnie	NULL	O'Quinn
6277	F.	S	Fitzgerald
6278	Stephen	NULL	Cosgrove
6279	Jesse	L	Cashman
6280	David	G	Krüger
6281	Wladimir	NULL	Kaminer
6282	Doris	NULL	Dörrie
6283	Fanny	NULL	Morweiser
6284	Colum	NULL	McCann
6285	Donna	W	Neuhaus
6286	Jan	NULL	Mehlum
6287	Jessica	NULL	Andersen
6288	A.S.	NULL	Byatt
6289	J.A.	NULL	Jance
6290	J.A.	NULL	Jance
6291	Jerry	B	Jenkins
6292	Bram	S	Wolf
6293	A.	N	Rice
6294	Barbara	NULL	Hambly
6295	Prosper	NULL	Mérimée
6296	Beverly	C	Dockray
6297	Haruki	NULL	Murakami
6298	J.R.R.	NULL	Tolkien
6299	J.R.R.	NULL	Tolkien
6300	J.R.R.	NULL	Tolkien
6301	Dietrich	NULL	Schwanitz
6302	Cora	NULL	Stephan
6303	Gregor	NULL	Sander
6304	André	G	Stemmermann
6305	Joanne	NULL	Harris
6306	Wolfgang	NULL	Hohlbein
6307	Pierre	J	Kunzmann
6308	Stefan	NULL	Zweig
6309	Friederike	NULL	Mayröcker
6310	Alejo	C	Botond
6311	Willy	NULL	Breinholst
6312	Alan	NULL	Durband
6313	Patrick	S	Sempe
6314	Tom	NULL	Wolfe
6315	Eoin	NULL	Colfer
6316	Deborah	NULL	Moggach
6317	Adriana	NULL	Trigiani
6318	Jude	NULL	Deveraux
6319	Shulamit	L	Pressler
6320	Joseph	NULL	Heller
6321	Ann-Marie	NULL	MacDonald
6322	Eva	NULL	Maaser
6323	Christopher	NULL	Dolley
6324	Sue	NULL	Grafton
6325	Sandra	NULL	Cisneros
6326	Helen	NULL	Fielding
6327	Marian	NULL	Keyes
6328	Alice	NULL	Hoffman
6329	Anne	NULL	Tyler
6330	Sue	NULL	Margolis
6331	Audrey	NULL	Niffenegger
6332	Elinor	NULL	Lipman
6333	Elinor	NULL	Lipman
6334	Alice	NULL	Hoffman
6335	Lucius	S	Potter
6336	Robert	NULL	Kelley
6337	Walter	NULL	Pruncel
6338	Frances	H	Müller
6339	Alice	NULL	Walker
6340	Roberto	NULL	Calasso
6341	Peter	NULL	Fitzsimons
6342	Robert	A	Heinlein
6343	Zecharia	NULL	Sitchin
6344	Penthouse	NULL	International
6345	Margaret	W	Hickman
6346	Margaret	W	Hickman
6347	Tad	NULL	Williams
6348	Louise	NULL	Voss
6349	Meredith	A	Pierce
6350	Margaret	W	Hickman
6351	Tad	NULL	Williams
6352	Kathryn	M	Drennan
6353	Pablo	N	Merwin
6354	Phil	H	Buniak
6355	Caroline	B	Cooney
6356	Carolyn	NULL	Keene
6357	Carolyn	NULL	Keene
6358	Deborah	NULL	Scott
6359	David	NULL	Poyer
6360	Barbara	NULL	Seuling
6361	Rebecca	NULL	O'Connell
6362	Jean	R	Jenkins
6363	Sally	B	Maurier
6364	Glen	NULL	Grant
6365	Harry	NULL	Crews
6366	Desmond	NULL	Tutu
6367	Dick	NULL	Francis
6368	Mike	NULL	Miller
6369	John	NULL	Irving
6370	Karen	NULL	Armstrong
6371	Jan	NULL	Brett
6372	Arthur	C	Clarke
6373	Jerry	W	Ward
6374	Tenaya	NULL	Darlington
6375	Douglas	NULL	Pagels
6376	Patricia	NULL	Wayant
6377	Gary	D	Chapman
6378	Larry	NULL	Burkett
6379	The	E	Peop
6380	The	E	Of
6381	Agatha	NULL	Christie
6382	Joe	NULL	Stahlkuppe
6383	Julia	NULL	Quinn
6384	Stormie	NULL	Omartian
6385	Rita	NULL	Dove
6386	Jewel	NULL	Jewel
6387	Nikki	NULL	Giovanni
6388	Tony	M	Sanchez
6389	Rita	D	Lehman
6390	Diana	NULL	Barron
6391	Kirby	NULL	Record
6392	Steven	F	Petrovna
6393	Jean	NULL	Krueger
6394	Joel	NULL	Brouwer
6395	Donald	W	Hayward
6396	Jeannette	NULL	Eyerly
6397	Steven	NULL	Pressfield
6398	Bill	NULL	Buchanan
6399	Mario	NULL	Puzo
6400	Peter	NULL	Mayle
6401	Kandy	NULL	Radzinski
6402	Anne	NULL	Rice
6403	Jim	NULL	Shepard
6404	Frances	H	Burnett
6405	Caleb	NULL	Carr
6406	Michael	NULL	Crichton
6407	Michael	NULL	Crichton
6408	George	C	Williams
6409	James	J	Editions
6410	Stephen	NULL	Crane
6411	William	NULL	Gibson
6412	William		Or
6413	Joel	NULL	Spring
6414	Barbara	NULL	Kingsolver
6415	Rene	C	Courcelle
6416	Rene	C	Younghusband
6417	Rene	C	Courcelle
6418	Philip	H	Fosten
6419	Richard	NULL	Holmes
6420	John	I	Guidall
6421	John	NULL	Saul
6422	Dave	NULL	Marinaccio
6423	Hunter	S	Steadman
6424	Dick	NULL	Francis
6425	Allison	P	Alexander
6426	Corrie	T	Boom
6427	Jill	NULL	Henry
6428	Nancy	NULL	Block
6429	Janet	NULL	Leigh
6430	Rachelle	NULL	Nelson
6431	Fern	NULL	Michaels
6432	W.	M	Gear
6433	Dean	NULL	Koontz
6434	Susan	NULL	Isaacs
6435	Charles	R	Swindoll
6436	Steve	NULL	Shagan
6437	Alex	NULL	Beam
6438	Michael	NULL	Palmer
6439	John	NULL	Saul
6440	Chris	NULL	Kenry
6441	Stephen	NULL	King
6442	Michael	NULL	Connelly
6443	Gabriel	G	Marquez
6444	Charlotte	NULL	Bingham
6445	Don	P	Rogers
6446	Nelson	NULL	DeMille
6447	Joseph	NULL	Wambaugh
6448	Michael	NULL	Beres
6449	Kay	NULL	Kay
6450	Gayle	NULL	Lynds
6451	Sidney	NULL	Sheldon
6452	Nigel	NULL	Tranter
6453	Mary	K	Simmons
6454	Kathryn	L	Davis
6455	P	D	James
6456	Marsha	NULL	Boulton
6457	Vincent	NULL	Bugliosi
6458	Spider	NULL	Robinson
6459	Spider	NULL	Robinson
6460	Spider	NULL	Robinson
6461	Bill	H	Gates
6462	Bryan	NULL	Cholfin
6463	David	NULL	Eddings
6464	Robert	J	Waller
6465	Mary	K	Ash
6466	Nora	NULL	Roberts
6467	Danielle	NULL	Steel
6468	Lorenzo	NULL	Carcaterra
6469	Edith	NULL	Pargeter
6470	Edith	NULL	Pargeter
6471	Katharine	NULL	Kerr
6472	Hugh	NULL	Sebag-Montefiore
6473	Michael	L	West
6474	Lurlene	NULL	McDaniel
6475	Richard	NULL	Evans
6476	Lurlene	NULL	McDaniel
6477	Caroline	B	Cooney
6478	Lurlene	NULL	McDaniel
6479	Rosie	NULL	Rushton
6480	Sandra	NULL	Brown
6481	Nick	NULL	Hornby
6482	Dermot	NULL	Bolger
6483	Pamela	NULL	Stephenson
6484	Michael	NULL	Pollan
6485	Judy	NULL	Blume
6486	Agatha	NULL	Christie
6487	Ingrid	NULL	Weaver
6488	Tobias	NULL	Wolff
6489	Molly	NULL	Jong-Fast
6490	Cynthia	NULL	Voigt
6491	Barbara	NULL	Delinsky
6492	Richard	N	Bolles
6493	Gwen	G	Torgus
6494	William	S	Sears
6495	Vicki	NULL	Iovine
6496	T.	B	Brazelton
6497	Vicki	NULL	Iovine
6498	American	C	Gynecologist
6499	Marvin	S	Wray,Roe
6500	Leslie	NULL	Dunkling
6501	Robin	NULL	Norwood
6502	Christina	B	Kline
6503	Agatha	NULL	Christie
6504	Gale	NULL	Pryor
6505	Kate	NULL	White
6506	Jan	NULL	Guillou
6507	Paul	NULL	Auster
6508	Isabel	A	Kolanoske
6509	Terry	NULL	Pratchett
6510	James	NULL	Redfield
6511	Michel	NULL	Faber
6512	Judith	NULL	Guest
6513	Douglas	NULL	Adams
6514	Shelomoh	D	Simpson
6515	Umberto	NULL	Eco
6516	F.	S	Parini
6517	Tony	NULL	Earley
6518	J.	P	Banfi
6519	Michael	NULL	Dibdin
6520	Stuart	NULL	David
6521	Gay	NULL	Courter
6522	T.C.	B	Kincaid
6523	Anita	NULL	Brookner
6524	Frances	H	Burnett
6525	Caleb	NULL	Carr
6526	Wilkie	NULL	Collins
6527	Margaret	NULL	Atwood
6528	Margaret	NULL	Atwood
6529	Jane	NULL	Austen
6530	Beryl	NULL	Bainbridge
6531	Kirsten	NULL	Bakis
6532	Bellow	NULL	Bellow
6533	Jo	NULL	Beverley
6534	Hans	C	Andersen
6535	Rudolfo	NULL	Anaya
6536	Louisa	M	Alcott
6537	David	NULL	Almond
6538	Jorge	NULL	Amado
6539	Chinua	NULL	Achebe
6540	Robert	H	Hopcke
6541	V.C.	NULL	Andrews
6542	Cheryl	A	Costa
6543	Helene	NULL	Hanff
6544	Sage	NULL	Sage
6545	Douglas	NULL	Adams
6546	Manjusha	P	Franson
6547	Fannie	NULL	Flagg
6548	Bret	NULL	Lott
6549	Thomas	E	O'Hara
6550	Stephen	S	Lapine
6551	Jim	NULL	Currie
6552	Lauren	NULL	Slater
6553	John	M	DeClaire
6554	Frederick	NULL	Lenz
6555	Thomas	J	Danko
6556	Susan	NULL	Minot
6557	Scott	S	Smith
6558	Erika	NULL	Lopez
6559	Marlo	M	Scheidt
6560	Cynthia	NULL	MacGregor
6561	Gary	NULL	Mechler
6562	John	NULL	Whitman
6563	Gary	NULL	Paulsen
6564	Steven	P	M.D.
6565	Vicki	L	Lindstrom
6566	Philip	K	Dick
6567	Maeve	NULL	Binchy
6568	Barry	NULL	Reed
6569	Sue	NULL	Grafton
6570	Thomas	NULL	Swan
6571	Martin	NULL	Clark
6572	P.	J	Tracy
6573	Ken	NULL	Follett
6574	Maeve	NULL	Binchy
6575	Jeffrey	NULL	Archer
6576	Alexander	M	Smith
6577	Julie	NULL	Smith
6578	Thomas	H	Dolin
6579	Harley	NULL	Hahn
6580	Cindy	NULL	West,Mateu
6581	Charles	M	Schulz
6582	Kathleen	D	Rayyan
6583	Alice	NULL	Alfonsi
6584	Bill	W	Wallace
6585	Jean	V	Leeuwen
6586	Adam	NULL	Rapp
6587	Nicole	NULL	Luiken
6588	Liz	C	Munger
6589	Sue	NULL	Grafton
6590	William	NULL	Heffernan
6591	Norman	NULL	Kelley
6592	Ruth	NULL	Birmingham
6593	Alice	NULL	Hoffman
6594	Paullina	NULL	Simons
6595	Miriam	T	Winter
6596	Sid	NULL	Kirchheimer
6597	Tom	M	Proops
6598	Richard	NULL	Lederer
6599	Antoine	D	Howard
6600	Carl	NULL	Hiaasen
6601	Henry	W	Stine
6602	B.	B	Jordan
6603	Tom	NULL	Robbins
6604	Oscar	NULL	Wilde
6605	Virginia	NULL	Woolf
6606	Oscar	NULL	Wilde
6607	Irvine	NULL	Welsh
6608	Leora	NULL	Krygier
6609	David	NULL	Thompson
6610	Richard	NULL	Peck
6611	James	NULL	Herriot
6612	Diane	NULL	Hoh
6613	Hayden	NULL	Mead
6614	Kevin	NULL	Jackson
6615	Tim	NULL	Lebbon
6616	Steven	NULL	Feinberg
6617	Judith	R	Reeves-Stevens
6618	Richard	L	McGuire
6619	Robert	NULL	Poe
6620	Louisa	M	Danziger
6621	Dennis	NULL	Lehane
6622	Charles	NULL	Lamb
6623	Mary	H	Clark
6624	Paul	B	Carter
6625	Robert	S	Kane
6626	Betsy	NULL	Byars
6627	Madeleine	NULL	L'Engle
6628	Helen	NULL	Keller
6629	Colin	NULL	Forbes
6630	D.	H	Lawrence
6631	Sharon	NULL	Creech
6632	Lurlene	NULL	McDaniel
6633	Elise	NULL	Juska
6634	MaranGraphics,Ruth	NULL	Maran
6635	Frédéric	NULL	Beigbeder
6636	G.	K	Chesterton
6637	Roald	D	Foreman
6638	Robert	V	Castle
6639	Alan	M	Dershowitz
6640	Bill	NULL	Moyers
6641	Mikal	NULL	Gilmore
6642	Thomas	NULL	Moore
6643	Kathy	NULL	Cronkite
6644	Robert	NULL	Morgan
6645	Gertrude	NULL	Stein
6646	M.	C	Hargreaves
6647	Fannie	NULL	Flagg
6648	Eric	NULL	Hansen
6649	Eric	NULL	Hansen
6650	Eric	NULL	Hansen
6651	J.R.R.	NULL	Tolkien
6652	Michael	NULL	Ondaatje
6653	Dorothy	NULL	Dunnett
6654	Dorothy	NULL	Dunnett
6655	Dorothy	NULL	Dunnett
6656	Dorothy	NULL	Dunnett
6657	John	NULL	Irving
6658	Harpo	M	Barber
6659	Simon	NULL	Louvish
6660	Simon	NULL	Louvish
6661	Arturo	P	Peden
6662	Arturo	P	Soto
6663	Dorothy	NULL	Dunnett
6664	Jose	S	Pontiero
6665	Jose	S	Pontiero
6666	Jose	S	Costa
6667	Richard	NULL	Russo
6668	Jose	S	Pontiero
6669	Arturo	P	Soto
6670	John	NULL	Irving
6671	Gail	NULL	Godwin
6672	Leo	T	Greenwo
6673	Miriam	NULL	Toews
6674	Miriam	NULL	Toews
6675	Patrick	NULL	Taylor
6676	Elizabeth	NULL	Strout
6677	Fred	NULL	Stenson
6678	Irene	G	Armstrong
6679	Ahdaf	NULL	Soueif
6680	Aleksandr	NULL	Solzhenitsyn
6681	Catherine	S	Niven
6682	Jane	NULL	Smiley
6683	Shyam	NULL	Selvadurai
6684	John	NULL	McGahern
6685	D.	M	Thomas
6686	Clyde	NULL	Edgerton
6687	Grace	NULL	MacCarone
6688	Kris	NULL	Lowe
6689	Grace	NULL	Catalano
6690	Jan	NULL	Berenson
6691	Rosalind	NULL	Noonan
6692	Suzy	NULL	Becker
6693	Gertrude	NULL	Warner
6694	Sara	NULL	Paretsky
6695	Jimmy	NULL	Buffett
6696	Ellie	NULL	Kay
6697	Maud	H	Lenski
6698	Jaime	NULL	O'neill
6699	Rick	C	Carroll
6700	Robert	L	Dahms
6701	Christopher	NULL	Pike
6702	Alan	NULL	Furst
6703	Johnny	C	Carr
6704	John	D	MacDonald
6705	Nicholas	NULL	Gage
6706	Bette	B	Lord
6707	Walter	NULL	Mosley
6708	Blue	B	Helquist
6709	John	NULL	Sandford
6710	Tony	NULL	Hillerman
6711	Anne	NULL	Rice
6712	Toni	NULL	Morrison
6713	Faye	NULL	Kellerman
6714	Dean	NULL	Koontz
6715	Herman	NULL	Wouk
6716	Robert	B	Parker
6717	J.	K	GrandPré
6718	Jan	NULL	Karon
6719	William	NULL	Gibson
6720	Tom	NULL	Raabe
6721	Jack	NULL	Schaefer
6722	Hampton	NULL	Sides
6723	Jan	K	Nelson
6724	Peter	NULL	Straub
6725	Debra	K	Inez
6726	Ross	NULL	Talarico
6727	Merle	NULL	Kessler
6728	William	NULL	Molnar
6729	John	NULL	Straley
6730	Nicholas	NULL	Evans
6731	June	NULL	Callwood
6732	Daniel	NULL	Wallace
6733	Robert	B	Gri
6734	Terri	NULL	Blackstock
6735	Terri	NULL	Blackstock
6736	Beverly	NULL	Lewis
6737	Emily	B	Nestor
6738	James	NULL	Joyce
6739	Alma	NULL	Bond
6740	Alma	H	Bond
6741	Jean	M	Auel
6742	Murray	NULL	Bail
6743	Gabriel	G	Marquez
6744	Jose	E	Soares
6745	Frank	NULL	McCourt
6746	Bram	S	Ellmann
6747	Scott	NULL	Gardiner
6748	John	NULL	Harvey
6749	Rochelle	M	Krich
6750	Alma	NULL	Marceau
6751	Kate	NULL	White
6752	F.	P	Zwack
6753	John	NULL	Lescroart
6754	Larry	B	Lithwick
6755	Indu	NULL	Sundaresan
6756	Megan	NULL	Stine
6757	E.	L	Doctorow
6758	V.C.	NULL	Andrews
6759	Anne	NULL	Perry
6760	Sandra	NULL	Brown
6761	Alan	D	Foster
6762	Donald	E	Westlake
6763	Chet	NULL	Williamson
6764	William	NULL	Diehl
6765	Peter	NULL	Robinson
6766	Robert	W	Walker
6767	Earlene	NULL	Fowler
6768	Karen	NULL	Kijewski
6769	Peter	NULL	Robinson
6770	Karen	NULL	Kijewski
6771	Peter	NULL	Robinson
6772	Kathy	NULL	Reichs
6773	Lynda	L	Plante
6774	Steve	NULL	Martini
6775	Richard	NULL	Russo
6776	Mark	T	Sullivan
6777	Susan	W	Albert
6778	Patricia	NULL	Cornwell
6779	Patricia	NULL	Cornwell
6780	James	NULL	Patterson
6781	Stuart	M	Kaminsky
6782	John	L	Carre
6783	Linda	NULL	Davies
6784	James	L	Burke
6785	Paul	NULL	Reiser
6786	Marilyn	NULL	Wallace
6787	John	R	Miller
6788	William	NULL	Bernhardt
6789	Richard	N	Patterson
6790	Sandra	W	Prowell
6791	Diane	M	Davidson
6792	Nancy	T	Rosenberg
6793	Andrew	M	Greeley
6794	Deborah	NULL	Crombie
6795	Marianne	NULL	Wesson
6796	Jeremiah	NULL	Healy
6797	F.	P	Wilson
6798	Leslie	NULL	Glass
6799	J.	F	Freedman
6800	Elizabeth	NULL	George
6801	John	NULL	Sandford
6802	Kate	NULL	Wilhelm
6803	Tami	NULL	Hoag
6804	Sara	NULL	Paretsky
6805	Wolf	NULL	Haas
6806	Walter,	S	Scott
6807	Anne	NULL	Newlands
6808	Benjamin	NULL	Hoff
6809	Dave	A	Rudkin
6810	Barbara	NULL	Hambly
6811	David	H	Hussey
6812	Eddie	NULL	Obeng
6813	Storm	NULL	Constantine
6814	Jane	A	Drabble
6815	Sue	NULL	Bishop
6816	Ali	NULL	Smith
6817	James	NULL	Herbert
6818	Margaret	NULL	Burt
6819	Margaret	NULL	Atwood
6820	Muriel	NULL	Spark
6821	Emile	NULL	Zola
6822	Marcia	NULL	Willett
6823	Ridley	NULL	Pearson
6824	Maya	NULL	Angelou
6825	Susan	NULL	Dunlap
6826	Sue	NULL	Henry
6827	Sue	NULL	Henry
6828	Sue	NULL	Henry
6829	Cathie	NULL	Pelletier
6830	Joan	NULL	Johnston
6831	Carol	NULL	O'Connell
6832	Amos	O	Lange
6833	Nancy	NULL	Geary
6834	Tom	NULL	Clancy
6835	Lawrence	NULL	Sanders
6836	Jacqueline	NULL	Navin
6837	LaVyrle	NULL	Spencer
6838	Tami	NULL	Hoag
6839	Nevada	NULL	Barr
6840	Nevada	NULL	Barr
6841	Marcia	NULL	Muller
6842	Robert	NULL	Half
6843	Elizabeth	NULL	Peters
6844	Diane	NULL	Johnson
6845	Anne	NULL	Ursu
6846	Constance	NULL	Allen
6847	Pat	R	Stevenson
6848	Mary	P	Murdocca
6849	Delores	NULL	Fossen
6850	Gail	G	Martin
6851	Christopher	NULL	Pike
6852	Christopher	NULL	Pike
6853	Charlotte	NULL	Douglas
6854	Harry	H	Jr.
6855	J.M.	D	Shatner
6856	Michael	NULL	Crichton
6857	Douglas	NULL	Adams
6858	Douglas	NULL	Adams
6859	Jean	NULL	Lorrah
6860	Keith	NULL	Sharee
6861	Sharon	NULL	Green
6862	Charles	D	Lint
6863	A.	C	Whedon
6864	Mary	E	Hunt
6865	Anais	NULL	Nin
6866	Mary	NULL	Shelley
6867	William	NULL	Shakespeare
6868	Wendy	P	Pini
6869	Paul	C	Cowan
6870	Charles	NULL	Grant
6871	Peter	NULL	Benchley
6872	Elizabeth	L	Basso
6873	Gary	NULL	Hogg
6874	Agnes	V	He
6875	Katherine	NULL	Dunn
6876	Larry	NULL	McMurtry
6877	Brigitte	A	Staatsmann
6878	Irvin	D	Strätling
6879	Henry	NULL	James
6880	Tony	NULL	Hillerman
6881	Richard	L	Of
6882	Napoleon	NULL	Hill
6883	Peter	NULL	McWilliams
6884	James	NULL	Bovard
6885	Harry	NULL	Browne
6886	Robert	J	Simon
6887	Linus	T	Diamond
6888	Ann	D	Sachs
6889	Carl	N	Dubois
6890	Gustav	NULL	Meyrink
6891	Sam	NULL	McBratney
6892	Mikhail	B	Ginsburg
6893	Sara	NULL	Paretsky
6894	Janet	NULL	Evanovich
6895	Erica	J	Jong
6896	Adriana	NULL	Trigiani
6897	Peter	NULL	Benchley
6898	Tom	NULL	Robbins
6899	Anne	NULL	Frank
6900	Ernest	NULL	Hemingway
6901	Richard	P	Evans
6902	Lynn	V	Andrews
6903	Sean	NULL	Russell
6904	John	NULL	Nichols
6905	Chuck	NULL	Barris
6906	John	NULL	Nichols
6907	Peter	H	Haveland
6908	Douglas	NULL	Coupland
6909	Ernest	NULL	Hemingway
6910	Alexander	M	Smith
6911	Louise	NULL	Gherasim
6912	Sarah	B	Breathnach,McBain
6913	Scott	NULL	Turow
6914	Holly	H	Peters,Frankie
6915	Anita	NULL	Shreve
6916	Laura	NULL	Esquivel
6917	Isaak	NULL	Babel
6918	Corneille	NULL	Corneille
6919	Tim	NULL	Guenard
6920	Edmond	R	Besnier
6921	Marian	NULL	Keyes
6922	Hakan	N	Hildebrandt
6923	Steve	NULL	Martini
6924	Ruth	W	Preston
6925	Douglas	NULL	Adams
6926	Shannon	NULL	Waverly
6927	K.	N	Casper
6928	Todd	NULL	Lammle
6929	Mackie	NULL	Shilstone
6930	Anne	NULL	Rice
6931	Tom	NULL	Clancy
6932	Barbara	NULL	Parker
6933	Susan	NULL	Floyd
6934	Tom	NULL	Wilson
6935	Dallas	NULL	Schulze
6936	Judith	NULL	Bowen
6937	Ann	NULL	Evans
6938	Pamela	NULL	Bauer
6939	Judith	NULL	Bowen
6940	Darlene	NULL	Graham
6941	Rebecca	NULL	Winters
6942	Pamela	NULL	Bauer
6943	Lynnette	NULL	Kent
6944	Peggy	NULL	Nicholson
6945	Tara	T	Quinn
6946	Barbara	B	Merritt
6947	Claire	NULL	Foshee
6948	Alisa	M	Hoffman
6949	Arnold	NULL	Robbins
6950	Stephen	NULL	King
6951	Bill	P	D'Orso
6952	Sidney	NULL	Sheldon
6953	Lass	NULL	Small
6954	Judith	NULL	Bowen
6955	Kathryn	NULL	Shay
6956	Debbie	M	McKenna
6957	Brenda	NULL	Novak
6958	Pamela	NULL	Bauer
6959	Anne	NULL	McCaffrey
6960	V.C.	NULL	Andrews
6961	Starhawk	NULL	Starhawk
6962	Larry	NULL	Niven
6963	Andre	N	Lackey
6964	Jack	L	Chalker
6965	Georges	P	Suchecky
6966	Linda	NULL	Nevins
6967	Wendy	NULL	Northcutt
6968	Jane	NULL	Yolen
6969	Jonathan	NULL	Swift
6970	Sasha	NULL	Miller
6971	Anne	NULL	Rice
6972	Lois	M	Bujold
6973	V.C.	NULL	Andrews
6974	Piers	NULL	Anthony
6975	Piers	A	Brady
6976	Christopher	NULL	Pike
6977	Stewart	L	Allen
6978	Roger	NULL	Housden
6979	Amin	NULL	Maalouf
6980	Pierre	NULL	Desproges
6981	Jonathan	NULL	Ames
6982	Peter	C	Newman
6983	Lien	C	Wong-Chu
6984	T	S	Eliot
6985	J.	M	Coetzee
6986	Agatha	NULL	Christie
6987	Charlotte	V	Allen
6988	Rae	NULL	Lawrence
6989	Mladen	NULL	Sutej
6990	Rita	M	Brown
6991	Betty	N	Lennox
6992		NULL	
6993	Linda	NULL	Greenlaw
6994	Carol	NULL	North
6995	Tony	NULL	Hillerman
6996	Elizabeth	NULL	Peters
6997	Anne	NULL	Lindsay
6998	Ian	S	Graham
6999	Christopher	P	Curtis
7000	Mark	NULL	Childress
7001	Donald	E	Westlake
7002	John	NULL	Updike
7003	Edmund	H	Volkart
7004	Anna	NULL	Quindlen
7005	Satya	NULL	Das
7006	Lorna	NULL	Landvik
7007	Larry	NULL	King
7008	Lois	NULL	Battle
7009	Jennifer	NULL	Chiaverini
7010	Gentry	L	(Introduction)
7011	Weigle	NULL	Weigle
7012	Joyce	M	Schwinger
7013	Tony	NULL	Hillerman
7014	James	NULL	Rollins
7015	Paulo	NULL	Coelho
7016	Sarah	NULL	Vowell
7017	Armistead	NULL	Maupin
7018	Deborah	NULL	Simmons
7019	Janet	NULL	Dailey
7020	Belva	NULL	Plain
7021	Janet	NULL	Dailey
7022	Belva	NULL	Plain
7023	Rafik	NULL	Schami
7024	John	I	Hermann
7025	Tom	R	Hansen
7026	Arundhati	NULL	Roy
7027	Donna	NULL	Leon
7028	Donna	NULL	Leon
7029	Carlos	NULL	Castillo
7030	David	NULL	Drake
7031	Roald	D	Foreman
7032	Martin	NULL	Scott
7033	Robert	NULL	Asprin
7034	Jenny	NULL	Randles
7035	Will	NULL	Gatti
7036	Madeleine	NULL	L'Engle
7037	Hal	B	Abrahamson
7038	Alice	NULL	Steinbach
7039	Douglas	NULL	Clegg
7040	Timothy	NULL	Zahn
7041	Stephen	NULL	King
7042	Patrick	C	Christopher;Wolff
7043	Various,Mike	B	Greenberg
7044	Kurt	NULL	Vonnegut
7045	Christopher	G	Holder
7046	Emily	NULL	Bronte
7047	Marge	NULL	Piercy
7048	Walter	M	Jr.
7049	Jane	NULL	Austen
7050	Robert	L	Stevenson
7051	Kim	S	Robinson
7052	Christopher	G	Holder
7053	Christopher	G	Holder
7054	H.	P	Hambly
7055	Peter	NULL	Straub
7056	Matt	NULL	Groening
7057	DEAN	NULL	KOONTZ
7058	U.S.	S	Commerce
7059	Robert	A	Heinlein
7060	Wilkie	NULL	Collins
7061	Wilkie	NULL	Collins
7062	Richard	M	Mainhardt
7063	Keith	R	DeCandido
7064	Dean	NULL	Koontz
7065	Louise	R	Feldmann
7066	Gabriel	G	Hogan
7067	James	NULL	Redfield
7068	Norman	NULL	Manea
7069	Whitley	NULL	Strieber
7070	Henry	NULL	Roth
7071	Bret	E	Ellis
7072	Edith	T	Mirante
7073	Katherine	NULL	Stone
7074	Suzanne	S	Shea
7075	Abraham.	NULL	VERGHESE
7076	Edward	NULL	DeAngelo
7077	Larry	M	Ossana
7078	Joanna	NULL	Trollope
7079	Janice	G	Kolb
7080	Joyce	C	Oates
7081	Bella	NULL	Bathurst
7082	Stephen	NULL	King
7083	Aimee	NULL	Bender
7084	Ingrid	NULL	Newkirk
7085	Sara	NULL	Davidson
7086	Kristin	H	Lattany
7087	People	F	Anim
7088	Dennis	NULL	Cooper
7089	MARLIS	NULL	WEBER
7090	Donald	NULL	Harstad
7091	Rosalyn	NULL	McMillan
7092	Carol	NULL	Smith
7093	Cecil	NULL	Foster
7094	Susan	S	Kelly
7095	Jacquelyn	NULL	Mitchard
7096	David	NULL	Storey
7097	Janice	NULL	Graham
7098	Carolly	NULL	Erickson
7099	Terence	M	Green
7100	Robert	O	Butler
7101	Lam	K	Chuen
7102	Stanley	NULL	Wynett
7103	Richard	NULL	Bausch
7104	Elizabeth	NULL	Wurtzel
7105	Tim	NULL	Dorsey
7106	Lucy	NULL	Mead
7107	Dawn	NULL	Miller
7108	Jay	NULL	Mohr
7109	Tim	NULL	Dorsey
7110	Katrina	K	Mosley
7111	Brian	NULL	Jacques
7112	James	P	Gross
7113	Laura	J	Rowland
7114	Janet	NULL	Evanovich
7115	L	B	Greenwood
7116	Laurie	R	King
7117	Jeff	NULL	Selis
7118	Carole	N	Douglas
